"p_name","state","center_lon","center_lat","turbine_count","total_capacity","avg_hub_height","year_built","avg_wind_speed","median_wind_speed","n_observations","state_name_lower"
"Storm Lake II","IA",-95.3512734351852,42.8370420462963,108,81000,65,1999,NA,NA,NA,NA
"Story City Wind","IA",-93.598991,42.207893,1,1500,85,2011,NA,NA,NA,NA
"Story County","IA",-93.28658131,42.10519407,100,150000,80,2008,NA,NA,NA,NA
"Story II (aka Garden Wind)","IA",-93.39163803,42.23525025,100,150000,80,2009,NA,NA,NA,NA
"Strauss Wind","CA",-120.522734444444,34.5792423333333,27,95250,81.2777777777778,2023,NA,NA,NA,NA
"Stuart","IA",-94.327393,41.493992,1,660,65,2005,NA,NA,NA,NA
"Sugar Creek","IL",-89.5280342280702,40.1453049824561,57,202000,109.473684210526,2020,NA,NA,NA,NA
"Summit Wind Repowering","CA",-121.681629652174,37.7633887826087,23,62100,90,2021,NA,NA,NA,NA
"Sundance Wind","OK",-98.6139315581395,36.5034813953488,43,121260,89,2021,NA,NA,NA,NA
"Sunflower","ND",-102.062768326923,46.82859775,52,104000,80,2016,NA,NA,NA,NA
"Sunflower Wind (KS)","KS",-97.0558569868421,38.2392851052632,76,214320,90,2023,NA,NA,NA,NA
"Sunray I","TX",-101.8803405,35.9320946666667,6,9000,80,2009,NA,NA,NA,NA
"Sunray II","TX",-101.904801555556,35.9463642592593,27,40500,80,2009,NA,NA,NA,NA
"Superior Farms","CA",-121.81749,38.420094,1,1000,55,2012,NA,NA,NA,NA
"Sustainable Technologies Museum (Turbine Adam)","IL",-89.249695,41.660294,1,2500,80,2007,NA,NA,NA,NA
"Suzlon Project VII","TX",-102.2725905,35.749596,2,4200,90,2011,NA,NA,NA,NA
"Swauk Valley","WA",-120.7544648,47.1416336,5,4250,55,2012,NA,NA,NA,NA
"Sweetland","SD",-98.8278473802817,44.4132205352113,71,198800,89,2023,NA,NA,NA,NA
"Sweetwater","TX",-100.33713652,32.36139052,25,37500,80,2017,NA,NA,NA,NA
"Sweetwater IVa","TX",-100.503098325926,32.2984299333333,135,135000,69,2007,NA,NA,NA,NA
"Sweetwater IVb","TX",-100.495557521739,32.2623671086956,46,105800,80,2007,NA,NA,NA,NA
"Sweetwater Phase II","TX",-100.373482245902,32.3335044754098,61,98820,80,2017,NA,NA,NA,NA
"Sweetwater Phase III","TX",-100.4368557,32.3068468555556,90,144000,80,2005,NA,NA,NA,NA
"Sweetwater V","TX",-100.480270742857,32.2310794,35,80500,80,2007,NA,NA,NA,NA
"TAC-Distributed Wind","IL",-88.244324,40.088814,1,0,NA,2017,NA,NA,NA,NA
"TB Flats I & II","WY",-106.125149810606,42.1296409015152,132,503200,81.5757575757576,2020,NA,NA,NA,NA
"TJ Automation","OH",-84.30851,41.459095,1,100,NA,2010,NA,NA,NA,NA
"Taconite Ridge Energy Center","MN",-92.5994118,47.5735821,10,25000,80,2008,NA,NA,NA,NA
"Tahoka Wind","TX",-101.691598691667,33.1558841833333,120,300000,89,2018,NA,NA,NA,NA
"Talbot County DPW","MD",-76.032519,38.8184003333333,3,300,NA,2010,NA,NA,NA,NA
"Taloga","OK",-98.9430897962963,35.8642271481481,54,129600,80,2011,NA,NA,NA,NA
"Tatanka","ND",-98.9506119016393,45.9600012295082,61,91500,80,2008,NA,NA,NA,NA
"Tatanka","SD",-99.0201285423729,45.9116364237288,59,88500,80,2008,NA,NA,NA,NA
"Tatanka Ridge","SD",-96.701306375,44.6241644821429,56,155000,89.1071428571429,2021,NA,NA,NA,NA
"Taylor Farms","CA",-121.451797,36.50515,1,1850,80,2014,NA,NA,NA,NA
"Tehachapi Hills","CA",-118.3412265,35.09810675,8,720,NA,1985,NA,NA,NA,NA
"Tehachapi Hills (85A)","CA",-118.3374555,35.1016735,2,180,NA,1985,NA,NA,NA,NA
"Tehachapi Hills (85B)","CA",-118.3342456875,35.1033688125,16,1440,NA,1985,NA,NA,NA,NA
"Tehachapi Windplant I","CA",-118.38692011194,35.0582988358209,134,8710,24,1984,NA,NA,NA,NA
"Tehachapi Windplant II","CA",-118.296699148515,35.1167530346535,202,7920,50,1997,NA,NA,NA,NA
"Teichert Aggregates","CA",-121.35656,37.616653,1,1500,80,2010,NA,NA,NA,NA
"Templeton Wind Turbine","MA",-72.077698,42.589092,1,1500,80,2010,NA,NA,NA,NA
"Tenaska Clear Creek Energy Center","MO",-94.9059341621622,40.4773045225225,111,242000,90.8108108108108,2020,NA,NA,NA,NA
"Testa Produce","IL",-87.653992,41.810692,1,750,50,2011,NA,NA,NA,NA
"Texas Tech - Nolan","TX",-100.526093,32.350197,1,2000,80,2008,NA,NA,NA,NA
"The City of Union City","IN",-84.817192,40.190693,1,1000,70,2010,NA,NA,NA,NA
"Tholen & Petersen","MN",-96.11732875,44.09957725,8,13200,70,2005,NA,NA,NA,NA
"Thousand Springs","ID",-114.966805,42.881740375,8,12000,80,2011,NA,NA,NA,NA
"Three D Metals Corporation","OH",-81.883057,41.248146,1,100,37,2009,NA,NA,NA,NA
"Threemile Canyon","OR",-119.938851666667,45.6782938333333,6,9900,80,2009,NA,NA,NA,NA
"Thunder Ranch","OK",-97.306297175,36.5723645583333,120,297800,89.0833333333333,2017,NA,NA,NA,NA
"Thunder Spirit","ND",-102.599875302326,46.0722055581395,43,107500,80,2015,NA,NA,NA,NA
"Thunder Spirit II","ND",-102.536882375,46.05256,16,48000,91,2018,NA,NA,NA,NA
"Thunderhead Wind","NE",-98.242387,42.0464408518519,108,299360,90.0185185185185,2022,NA,NA,NA,NA
"Timber Road II","OH",-84.7489012909091,41.02763,55,99000,95,2011,NA,NA,NA,NA
"Timber Road IV","OH",-84.6722877419355,41.0812920645161,31,126000,105,2020,NA,NA,NA,NA
"Time Factory Wind","IN",-86.236496,39.871094,1,50,31.1,2008,NA,NA,NA,NA
"Tin City Long Range Radar Station","AK",-167.962418,65.568611,1,225,37,2008,NA,NA,NA,NA
"Tippecanoe Valley School Corporation","IN",-86.044098,41.110992,1,900,71,2011,NA,NA,NA,NA
"Titan I","SD",-99.1361022,44.4766326,10,25000,80,2009,NA,NA,NA,NA
"Tjaden Farms","IA",-92.623489,43.156551,1,450,30.5,2006,NA,NA,NA,NA
"Toksook Bay","AK",-165.112818666667,60.526515,3,300,37,2010,NA,NA,NA,NA
"Toksook Bay Expansion","AK",-165.116974,60.526302,1,100,32,2010,NA,NA,NA,NA
"Tooele Army Depot II","UT",-112.369781,40.501865,1,1790,80,2016,NA,NA,NA,NA
"Top of Iowa","IA",-93.4114304606742,43.3648835280899,89,80100,72,2001,NA,NA,NA,NA
"Top of Iowa II","IA",-93.317612175,43.35378505,40,80000,78,2008,NA,NA,NA,NA
"Top of Iowa III","IA",-93.2873421111111,43.3589223333333,18,29700,80,2008,NA,NA,NA,NA
"Top of the World","WY",-105.772718790909,42.9516824727273,110,200200,80,2010,NA,NA,NA,NA
"Torrecillas","TX",-98.8032154166667,27.6130234166667,120,300000,89,2018,NA,NA,NA,NA
"Town of Richland","NY",-76.036995,43.565189,1,100,NA,2010,NA,NA,NA,NA
"Traer Wind","IA",-92.442543,42.161354,1,1500,85,2011,NA,NA,NA,NA
"Traverse Wind","OK",-98.7628799565217,35.7010262441472,299,837200,89,2022,NA,NA,NA,NA
"Trent Mesa","TX",-100.230453662651,32.435551626506,83,124500,65,2001,NA,NA,NA,NA
"Trent Mesa Repower","TX",-100.1634220625,32.428584125,16,27200,80,2001,NA,NA,NA,NA
"Trimont Wind","MN",-94.8538548358209,43.7936226567164,67,107200,80,2005,NA,NA,NA,NA
"Trinity Hills","TX",-98.6800220666667,33.4049871,90,198000,80,2012,NA,NA,NA,NA
"Triple H 1","SD",-99.5529362282609,44.4448578804348,92,250240,90,2020,NA,NA,NA,NA
"Trondhjem (Wind-Solar Hybrid)","MN",-96.161751,46.506741,1,2300,80,2018,NA,NA,NA,NA
"Tuana Gulch","ID",-114.969284,42.836908,7,10500,80,2011,NA,NA,NA,NA
"Tuana Springs","ID",-115.017151875,42.89324475,8,16800,79,2010,NA,NA,NA,NA
"Tucannon River","WA",-118.046519422414,46.4333660603448,116,266800,80,2014,NA,NA,NA,NA
"Tule","CA",-116.297889947368,32.763183754386,57,131100,80,2018,NA,NA,NA,NA
"Tuntutuliak","AK",-162.6626374,60.3373392,5,475,31,2012,NA,NA,NA,NA
"Turbine EVE","IL",-89.245003,41.637596,1,2500,100,2012,NA,NA,NA,NA
"Turkey Hill Frey Farm","PA",-76.4558985,39.9590915,2,3200,80,2011,NA,NA,NA,NA
"Turkey Track","TX",-100.24621659292,32.2068813716814,113,169500,80,2008,NA,NA,NA,NA
"Turtle Creek","IA",-92.8434015535714,43.4254382857143,56,199200,82,2018,NA,NA,NA,NA
"Turtle Mountain College","ND",-99.751793,48.884693,1,660,65,2008,NA,NA,NA,NA
"Tuscola Bay Wind","MI",-83.6531045733333,43.52597372,75,120000,80,2012,NA,NA,NA,NA
"Tuscola II","MI",-83.5579738305085,43.5361789491525,59,100300,80,2013,NA,NA,NA,NA
"Twin Buttes","CO",-102.85971622,37.67288118,50,75000,80,2007,NA,NA,NA,NA
"Twin Buttes II","CO",-102.523608555556,37.7749501388889,36,75000,80,2017,NA,NA,NA,NA
"Twin Groves I","IL",-88.694332107438,40.449303338843,121,199650,80,2007,NA,NA,NA,NA
"Twin Groves II","IL",-88.5755072857143,40.4518127478992,119,196350,80,2007,NA,NA,NA,NA
"Twin Ridges","PA",-78.8706159705882,39.7664380294118,68,139400,91.7352941176471,2012,NA,NA,NA,NA
"Two Dot","MT",-110.087853833333,46.4503428333333,6,9720,80,2014,NA,NA,NA,NA
"Two Dot Wind Farm","MT",-110.092994571429,46.444172,7,455,22.8,2005,NA,NA,NA,NA
"Tyler Bluff","TX",-97.3707197307692,33.6992499423077,52,125580,80,2016,NA,NA,NA,NA
"UL Advanced Wind Turbine Test Facility","TX",-101.7899475,34.96859,2,3669,83.25,2015,NA,NA,NA,NA
"Uilk Wind Farm","MN",-96.4232253333333,43.981326,3,4500,65,2009,NA,NA,NA,NA
"Unalakleet","AK",-160.770146666667,63.909593,6,600,37,2009,NA,NA,NA,NA
"University of Delaware","DE",-75.164902,38.78289,1,2000,78,2010,NA,NA,NA,NA
"University of MN -- Morris","MN",-95.8774875,45.5871675,2,3300,75,2005,NA,NA,NA,NA
"University of Massachusetts Dartmouth","MA",-71.010597,41.62669,1,600,50,2012,NA,NA,NA,NA
"University of Toledo Wind Turbine","OH",-83.595192,41.643692,1,80,30,2009,NA,NA,NA,NA
"Upland Prairie","IA",-95.3373091652893,43.221348446281,121,299300,88.6776859504132,2019,NA,NA,NA,NA
"Upper Scioto Valley School","OH",-83.789295,40.6901285,2,200,37,2009,NA,NA,NA,NA
"Upstream","NE",-98.0048559382716,42.1873047037037,81,202500,90,2018,NA,NA,NA,NA
"Valfilm Wind","OH",-83.6442605,41.0836275,2,3000,80,2018,NA,NA,NA,NA
"Valley View","MN",-96.021283,43.9025702,5,10000,78,2011,NA,NA,NA,NA
"Vansycle I","OR",-118.649686368421,45.9350680263158,38,25080,50,1998,NA,NA,NA,NA
"Vansycle II","OR",-118.589425372093,45.9112173255814,43,102200,80,2009,NA,NA,NA,NA
"Vantage Point","WA",-120.161812916667,46.95391605,60,90000,80,2010,NA,NA,NA,NA
"Vasco (repower)","CA",-121.704766235294,37.7920038823529,34,78200,80,2011,NA,NA,NA,NA
"Velva Wind Farm","ND",-100.904285705882,48.0936386470588,17,11220,65,2006,NA,NA,NA,NA
"Victorville Wind Project","CA",-117.358292,34.557693,1,750,55,2005,NA,NA,NA,NA
"Victory(Carroll)","IA",-95.1230905454545,42.1337143939394,66,104200,80,2017,NA,NA,NA,NA
"Vienna","IA",-92.7597260888889,42.1598402888889,45,105750,80,2012,NA,NA,NA,NA
"Vienna II","IA",-92.8360877368421,42.1579187894737,19,43700,80,2013,NA,NA,NA,NA
"Vineyard Wind",NA,-70.5866433414634,41.086283804878,41,533000,66,2024,NA,NA,NA,NA
"Voyager II","CA",-118.2659675,35.0722284074074,54,193500,91.7777777777778,2018,NA,NA,NA,NA
"Voyager Wind","CA",-118.284465868421,35.051078,38,131100,94,2019,NA,NA,NA,NA
"WED Coventry 1","RI",-71.707817,41.675499,1,1500,85,2016,NA,NA,NA,NA
"WED Coventry 2","RI",-71.7044223333333,41.6697463333333,3,4500,85,2016,NA,NA,NA,NA
"WED Coventry 3","RI",-71.721161,41.695499,1,1500,85,2016,NA,NA,NA,NA
"WED Coventry 4","RI",-71.729477,41.686527,1,1500,85,2016,NA,NA,NA,NA
"WED Coventry 5","RI",-71.699883,41.659916,1,1500,85,2017,NA,NA,NA,NA
"WED Coventry 6","RI",-71.704534,41.6688116666667,3,4500,85,2016,NA,NA,NA,NA
"WED Green Hill","RI",-71.529739,41.797844,1,3000,98,2018,NA,NA,NA,NA
"WED Plainfield","RI",-71.535828,41.79607,1,3000,98,2018,NA,NA,NA,NA
"WED Plainfield II","RI",-71.539963,41.794582,1,3000,98,2018,NA,NA,NA,NA
"WED Plainfield III","RI",-71.530624,41.793526,1,3000,98,2018,NA,NA,NA,NA
"WED Portsmouth 1","RI",-71.25132,41.614353,1,1500,85,2016,NA,NA,NA,NA
"WED Shun I","RI",-71.540657,41.79845,1,3000,98,2018,NA,NA,NA,NA
"WED Shun II","RI",-71.536224,41.800133,1,3000,98,2018,NA,NA,NA,NA
"WED Shun III","RI",-71.549332,41.799068,1,3000,98,2018,NA,NA,NA,NA
"WTAMU","TX",-101.802505,34.965839,1,60,NA,Inf,NA,NA,NA,NA
"Wagner","CA",-116.555588,33.9080945,2,6000,80,2012,NA,NA,NA,NA
"Wake","TX",-101.104922746667,33.8390482466667,150,257250,80,2016,NA,NA,NA,NA
"Wales Wind Energy Project","AK",-168.087326,65.61578,2,100,26.5,2000,NA,NA,NA,NA
"Wall Lake Municipal Utilities","IA",-95.094162,42.281982,1,660,NA,2003,NA,NA,NA,NA
"Walleye","MN",-96.383086725,43.638566575,40,110720,111.5,2022,NA,NA,NA,NA
"Walmart Red Bluff","CA",-122.193886,40.111195,1,1500,65,2012,NA,NA,NA,NA
"Walnut Ridge","IL",-89.5950253113208,41.5113178207547,106,212000,95,2018,NA,NA,NA,NA
"Walnut Wind Project","IA",-95.2294153529412,41.4594564509804,102,165240,80,2008,NA,NA,NA,NA
"Wapsipinicon Wind","MN",-92.6777932238806,43.7667141641791,67,100500,80,2008,NA,NA,NA,NA
"Wausau High School","WI",-89.596634,44.979424,1,100,37,2009,NA,NA,NA,NA
"Waverly","IA",-95.26376,42.687687,2,1500,65,1999,NA,NA,NA,NA
"Waverly","KS",-95.5923717894737,38.3512850842105,95,199000,80,2015,NA,NA,NA,NA
"Waverly III (Skeets 4)","IA",-92.438759,42.762283,1,900,73,2001,NA,NA,NA,NA
"Waymart Wind Farm","PA",-75.4367393953488,41.5968572790698,43,64500,65,2003,NA,NA,NA,NA
"Weatherford Wind Energy Center","OK",-98.7577844647887,35.5244703943662,71,113600,80,2005,NA,NA,NA,NA
"Weatherford Wind Energy Center Expansion","OK",-98.6736356296296,35.4698058518519,27,43200,80,2005,NA,NA,NA,NA
"Weaver","ME",-68.2190662272727,44.7750394545455,22,72600,117,2020,NA,NA,NA,NA
"Wellsburg","IA",-92.9652650833333,42.3900552833333,60,140760,80,2014,NA,NA,NA,NA
"Wessington Springs","SD",-98.5967795882353,44.0007871470588,34,51000,80,2009,NA,NA,NA,NA
"West Central School Corporation","IN",-86.885483,41.027817,1,900,71,2012,NA,NA,NA,NA
"West Pipestone (Maiden Winds)","MN",-96.4356214,44.0215186,5,8250,70,2004,NA,NA,NA,NA
"West Raymond","TX",-97.8258978440367,26.3725180550459,109,236600,92.4403669724771,2021,NA,NA,NA,NA
"Western Plains","KS",-99.6459305819672,37.8648203442623,122,280600,80,2017,NA,NA,NA,NA
"Western Plains/Smokey Hills Energy","KS",-100.732635,39.121666,1,2720,80,2021,NA,NA,NA,NA
"Western Spirit","NM",-105.366272135279,34.4668363156499,377,1055600,89,2021,NA,NA,NA,NA
"Western Trail","TX",-99.0700784692308,33.8483335538462,130,366600,89,2021,NA,NA,NA,NA
"Wethersfield","NY",-78.2453368,42.682782,10,6600,65,2000,NA,NA,NA,NA
"Wheatfield","OR",-120.316735978261,45.6705929130435,46,96600,79,2009,NA,NA,NA,NA
"Wheatridge Wind","OR",-119.588756975,45.5197576833333,120,299540,88.025,2020,NA,NA,NA,NA
"Whirlpool Corp. Findlay Wind Farm","OH",-83.643955,41.1004775,2,3000,80,2015,NA,NA,NA,NA
"Whirlpool Corp. Marion Wind Farm","OH",-83.178871,40.59116,3,4500,80,2017,NA,NA,NA,NA
"Whirlpool Corp. Ottawa Wind Farm","OH",-84.033714,41.002811,1,1500,80,2017,NA,NA,NA,NA
"Whirlpool Corporation - Greenville Wind Farm","OH",-84.6114933333333,40.1278343333333,3,4500,80,2018,NA,NA,NA,NA
"Whirlwind Energy Center","TX",-101.096311153846,34.1166789615385,26,59800,80,2007,NA,NA,NA,NA
"Whispering Willow I","IA",-93.2284265785124,42.630369,121,199650,80,2009,NA,NA,NA,NA
"Whispering Willow North","IA",-93.4420502592593,42.7794665308642,81,201260,87.5555555555556,2020,NA,NA,NA,NA
"White Cloud","MO",-94.9729460674157,40.2647284157303,89,236500,105.415730337079,2020,NA,NA,NA,NA
"White Creek","WA",-120.343647640449,45.8166074269663,89,204700,80,2007,NA,NA,NA,NA
"White Earth Tribe","MN",-95.859604,47.089199,1,750,NA,2018,NA,NA,NA,NA
"White Hills","AZ",-114.422007285714,35.8238529365079,126,349600,88.2142857142857,2020,NA,NA,NA,NA
"White Mesa","TX",-101.274556677778,30.9093273111111,180,507600,89,2021,NA,NA,NA,NA
"White Oak","IL",-89.06508889,40.58660744,100,150000,80,2011,NA,NA,NA,NA
"White Rock East","OK",-98.2693735757576,34.9813113333333,33,198000,119,2024,NA,NA,NA,NA
"White Rock West","OK",-98.2348201764706,34.9810229411765,17,102000,119,2023,NA,NA,NA,NA
"White Tail","TX",-98.985923754386,27.4905089298246,57,91200,80,2012,NA,NA,NA,NA
"Whitewater Hill","CA",-116.620970853659,33.9261187804878,41,61500,65,2002,NA,NA,NA,NA
"Whitney Hill","IL",-89.2654485,39.964483625,24,65280,90,2019,NA,NA,NA,NA
"Wild Horse I","WA",-120.195365322835,47.0251914094488,127,228600,67,2006,NA,NA,NA,NA
"Wild Horse II","WA",-120.230259227273,47.0604301818182,22,44000,67,2009,NA,NA,NA,NA
"Wildcat Creek (Cooke Wind Farm)","TX",-97.3462483461538,33.5603625769231,52,180075,81.875,2021,NA,NA,NA,NA
"Wildcat I","IN",-85.864045088,40.340039888,125,200000,100,2012,NA,NA,NA,NA
"Wildcat Ranch","TX",-102.906197014925,33.5374668208955,67,150590,80,2018,NA,NA,NA,NA
"Wildcat Wind Project","NM",-103.279591538462,32.9554103076923,13,27300,90,2012,NA,NA,NA,NA
"Wildhorse Mountain Wind Facility","OK",-95.2059216666667,34.5899854583333,24,82800,105,2019,NA,NA,NA,NA
"Wildorado","TX",-102.307749842857,35.2879096714286,70,161000,80,2007,NA,NA,NA,NA
"Williams Stone","MA",-73.069901,42.234192,1,600,65,2009,NA,NA,NA,NA
"Willmar","MN",-95.0074615,45.158009,2,4000,80,2009,NA,NA,NA,NA
"Willow Creek","OR",-119.992779708333,45.6527488125,48,72000,80,2009,NA,NA,NA,NA
"Willow Creek Wind Energy","SD",-103.247921026316,44.8679313421053,38,106400,89,2020,NA,NA,NA,NA
"Willow Spring","OR",-117.2724564,44.3817026,5,10000,80,2017,NA,NA,NA,NA
"Willow Springs Wind Farm","TX",-99.64713215,33.34139446,100,250000,90,2017,NA,NA,NA,NA
"Wilmont Hills","MN",-95.853493,43.754791,1,1500,70,2001,NA,NA,NA,NA
"Wilton Wind Energy Center II","ND",-100.662716212121,47.1174268181818,33,49500,80,2009,NA,NA,NA,NA
"Wilton Wind Farm","ND",-100.699566242424,47.122680969697,33,52300,80,2005,NA,NA,NA,NA
"Winchester","IN",-84.977432,40.189621,1,850,65,2014,NA,NA,NA,NA
"Wind Colebrook South","CT",-73.1454545,41.9635905,2,5700,91.7,2015,NA,NA,NA,NA
"Wind GEM","IA",-94.339256,41.469986,1,1850,80,2015,NA,NA,NA,NA
"Wind Vision","IA",-92.888794,43.348091,1,900,75,2008,NA,NA,NA,NA
"Wind Walkers","IA",-93.221489,43.384693,1,1600,80,2011,NA,NA,NA,NA
"Wind Wall","CA",-118.331413846154,35.0999885384615,13,44850,87,2021,NA,NA,NA,NA
"Windland","CA",-118.334381,35.091591,1,1500,80,2009,NA,NA,NA,NA
"Windstar","CA",-118.325799166667,35.0363666833333,60,120000,67,2012,NA,NA,NA,NA
"Windthorst-2","TX",-98.500379,33.5010725714286,28,64400,80,2014,NA,NA,NA,NA
"Windy Point I (Tuolomne Wind Project)","WA",-120.677678612903,45.7587122903226,62,136600,80,2009,NA,NA,NA,NA
"Windy Point II","WA",-120.786293244186,45.727841872093,86,197800,80,2009,NA,NA,NA,NA
"Windy Point II (Windy Flats)","WA",-120.803746666667,45.719733,3,6900,80,2009,NA,NA,NA,NA
"Windy Point IIa (Windy Flats Extension)","WA",-120.86136176,45.70779348,25,57500,80,2009,NA,NA,NA,NA
"Wing River Wind","MN",-95.116104,46.343666,1,2500,80,2007,NA,NA,NA,NA
"Winnebago I","IA",-93.7705428,43.3172164,10,20000,78,2008,NA,NA,NA,NA
"Winona","MN",-91.920692,44.115391,1,750,68,2011,NA,NA,NA,NA
"Wintec Palm","CA",-116.560054090909,33.9122318181818,22,1430,NA,1986,NA,NA,NA,NA
"Wiota Wind","IA",-94.876816,41.39143,1,1600,80,2012,NA,NA,NA,NA
"Wolf","MN",-95.778061,43.5834544,5,6250,73,2006,NA,NA,NA,NA
"Wolf Ridge","TX",-97.4064383066667,33.7317795733333,75,120000,80,2008,NA,NA,NA,NA
"Wolverine","IA",-94.444794,41.393093,1,1500,80,2010,NA,NA,NA,NA
"Wolverine Creek","ID",-111.843262837209,43.3841357209302,43,64500,80,2005,NA,NA,NA,NA
"Woods Hole Research Center","MA",-70.643204,41.548992,1,100,37,2009,NA,NA,NA,NA
"Woodstock Hills Repower","MN",-96.077488,43.9860125,4,9200,80,2018,NA,NA,NA,NA
"Woodstock Municipal Wind","MN",-96.227264,44.024387,1,750,75,2010,NA,NA,NA,NA
"Woodward Mountain I","TX",-102.466884138211,30.9263554471545,123,81180,50,2001,NA,NA,NA,NA
"Woodward Mountain II","TX",-102.404318465517,30.9617059913793,116,76560,50.5172413793103,2001,NA,NA,NA,NA
"Wray School District","CO",-102.223289,40.050995,1,900,75,2008,NA,NA,NA,NA
"Wynford Local Schools","OH",-83.0196,40.823372,2,100,37,2011,NA,NA,NA,NA
"Yahoo Creek","ID",-114.998550357143,42.763209,14,21000,80,2010,NA,NA,NA,NA
"Young Wind Project","TX",-98.8634358135593,33.1264677570621,177,499140,114,2022,NA,NA,NA,NA
"Zachary Ridge","IA",-95.65625,43.405956,2,4000,78,2010,NA,NA,NA,NA
"Zephyr Wind Project","OH",-83.641027,41.0960566666667,3,4500,80,2015,NA,NA,NA,NA
"Zephyr Wind Project 2.0","OH",-83.637009,41.0911256666667,3,4500,80,2019,NA,NA,NA,NA
"Zotos","NY",-76.9680515,42.886696,2,3300,70,2011,NA,NA,NA,NA
"unknown Adair County","IA",-94.35857225,41.17980875,4,0,NA,2020,NA,NA,NA,NA
"unknown Adams County","IA",-94.61639225,41.10891525,4,0,NA,2023,NA,NA,NA,NA
"unknown Addison County","VT",-73.310699,44.002792,1,100,37,2013,NA,NA,NA,NA
"unknown Albany County","WY",-105.852444616667,41.8500725833333,120,0,NA,2024,NA,NA,NA,NA
"unknown Allegany County","MD",-78.8893021,39.6021889,10,0,NA,2024,NA,NA,NA,NA
"unknown Allegany County","NY",-78.2735654848485,42.4669384242424,33,0,NA,2017,NA,NA,NA,NA
"unknown Armstrong County","TX",-101.330414,35.050505,2,0,NA,2023,NA,NA,NA,NA
"unknown Audubon County","IA",-94.7854407142857,41.7272971428571,7,0,NA,2018,NA,NA,NA,NA
"unknown Baylor County","TX",-99.0192531355932,33.717310440678,59,0,NA,2024,NA,NA,NA,NA
"unknown Beaver County","OK",-100.808733222222,36.5928654166667,36,0,NA,2024,NA,NA,NA,NA
"unknown Bethel Census Area","AK",-162.502294363636,60.3887288181818,11,0,NA,2012,NA,NA,NA,NA
"unknown Bingham County","ID",-112.0049866,43.3319573,10,0,NA,Inf,NA,NA,NA,NA
"unknown Blaine County","OK",-98.5538664,35.7854966,5,0,NA,Inf,NA,NA,NA,NA
"unknown Blair County","PA",-78.5541,40.421692,1,0,NA,2024,NA,NA,NA,NA
"unknown Boone County","IA",-93.82945075,42.184515,4,0,NA,2022,NA,NA,NA,NA
"unknown Brown County","MN",-94.713837,44.416222,1,0,NA,2024,NA,NA,NA,NA
"unknown Buena Vista County","IA",-95.362892,42.851891,1,0,NA,Inf,NA,NA,NA,NA
"unknown Bureau County","IL",-89.5737963636364,41.2381593636364,22,0,NA,2021,NA,NA,NA,NA
"unknown Butler County","NE",-97.111458,41.205013,1,0,NA,2012,NA,NA,NA,NA
"unknown Caddo County","OK",-98.255493,34.9820845,2,0,NA,2023,NA,NA,NA,NA
"unknown Cameron County","TX",-97.4772966666667,26.2314896666667,9,0,NA,2012,NA,NA,NA,NA
"unknown Carbon County","WY",-106.176258137255,41.7272254705882,51,0,NA,2020,NA,NA,NA,NA
"unknown Cass County","ND",-96.836243,46.921913,1,0,NA,2011,NA,NA,NA,NA
"unknown Cattaraugus County","NY",-78.38089328125,42.44774875,32,0,NA,Inf,NA,NA,NA,NA
"unknown Cayuga County","NY",-76.582039,42.663563,1,0,NA,2016,NA,NA,NA,NA
"unknown Chautauqua County","NY",-79.116371,42.55933,1,0,NA,Inf,NA,NA,NA,NA
"unknown Chaves County","NM",-103.803337,33.11697,1,0,NA,2020,NA,NA,NA,NA
"unknown Cherokee County","IA",-95.557167,42.769428,1,0,NA,2015,NA,NA,NA,NA
"unknown Chickasaw County","IA",-92.311302,43.148758,1,0,NA,Inf,NA,NA,NA,NA
"unknown Chowan County","NC",-76.6017944222222,36.1550864,45,0,NA,2024,NA,NA,NA,NA
"unknown Clark County","NV",-114.836189,35.955196,1,0,NA,2014,NA,NA,NA,NA
"unknown Coconino County","AZ",-110.8148194,34.6930848,5,0,NA,Inf,NA,NA,NA,NA
"unknown Codington County","SD",-97.054115,44.893368,1,0,NA,2011,NA,NA,NA,NA
"unknown Collins County","TX",-96.6166915,33.221596,2,0,NA,2011,NA,NA,NA,NA
"unknown Converse County","WY",-105.613895851852,43.1089651481482,135,0,NA,2020,NA,NA,NA,NA
"unknown Cross County","AR",-90.8265495,35.2861255,2,0,NA,2024,NA,NA,NA,NA
"unknown Cuming County","NE",-96.861832,42.019974,1,0,NA,2019,NA,NA,NA,NA
"unknown Custer County","MT",-106.0209125,46.7836035,2,0,NA,2023,NA,NA,NA,NA
"unknown Custer County","OK",-98.8201833846154,35.6256453846154,52,0,NA,2021,NA,NA,NA,NA
"unknown Dakota County","NE",-96.46558,42.397356,2,0,NA,2015,NA,NA,NA,NA
"unknown Deaf Smith County","TX",-102.275093,35.175026,1,0,NA,Inf,NA,NA,NA,NA
"unknown Delta County","MI",-86.615761,45.728638,1,0,NA,2020,NA,NA,NA,NA
"unknown Dickey County","ND",-98.919983,46.117847,1,0,NA,2019,NA,NA,NA,NA
"unknown Eastland County","TX",-99.084496,32.492428,1,0,NA,2006,NA,NA,NA,NA
"unknown El Paso County","TX",-106.405552,31.7881105,2,0,NA,2015,NA,NA,NA,NA
"unknown Erie County","NY",-78.930092,42.977398,2,100,37,2016,NA,NA,NA,NA
